id,name,host_id,host_name,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,number_of_reviews_l30d,calculated_host_listings_count,availability_365,review_scores_rating
6.888E+17,Close2 UBC/YVR/1MinToBus 2beds private entrance,410010562,Sweetome,49.22886,-123.15999,Private room,$65.00,30,0,,0,9,347,
6.89113E+17,Mount Pleasant 2 Bedroom Suite in a Charming Home,35035840,Peter,49.25646,-123.0925,Entire home/apt,$130.00,30,1,2022-11-14,0,2,226,5
6.89114E+17,"Funky Kitsilano 2 Bdrm, free prkg amazing location",28373147,Jk,49.26975,-123.16387,Entire home/apt,$191.00,4,13,2023-02-26,2,1,116,4.92
6.89122E+17,Quiet room w/ Superhost. 24h Pool/gym/sauna/hottub,125368592,Fox,49.27829,-123.12081,Private room,$56.00,30,1,2022-12-12,0,6,218,2
6.89212E+17,Bright Bedroom in Vancouver,473399795,Helen,49.23347,-123.06158,Private room,$65.00,30,1,2022-12-30,0,2,318,5
6.89212E+17,1 bedroom beachside oasis,59510007,Sat,49.272266,-123.1523703,Private room,$149.00,3,13,2023-03-02,1,1,127,5
6.89377E+17,"Spacious 2B+2B W/ Parking,Pool,Gym,Sauna,hot tub",28715695,Leila,49.27777725,-123.1081408,Entire home/apt,$223.00,2,9,2023-03-12,8,1,302,4.89
6.89389E+17,Modern 2 bedroom East Vancouver Duplex,5229433,Aisha,49.24768,-123.08842,Entire home/apt,$380.00,4,2,2022-09-04,0,1,80,5
6.89398E+17,Beautiful and Spacious Flat,6458182,Sahra,49.28175,-123.02368,Entire home/apt,$101.00,29,4,2022-11-21,0,1,47,5
6.89768E+17,"Newly built 2 bed duplex, 2 baths, AC in East Van",3013788,Anita,49.24534932,-123.0681567,Entire home/apt,$250.00,2,8,2023-01-01,0,1,90,4.63
6.89789E+17,Private Apartment @ Sheraton Downtown Vancouver,194879095,Alarbi,49.28063,-123.12728,Entire home/apt,$185.00,2,13,2023-03-07,5,2,57,4.69
6.89948E+17,Modern 1BD condo in the heart of downtown,474217148,Seran,49.27915,-123.12484,Entire home/apt,$132.00,2,16,2023-02-07,0,1,313,4.63
6.89989E+17,Peaceful 1-Bedroom with Workspace,244855688,Tony,49.2342,-123.06284,Private room,$65.00,30,3,2023-03-02,1,9,332,5
6.90044E+17,Comfy room: 3 Bee Sisters Apiary Central Vancouver,54876141,Nicola,49.25689,-123.12505,Private room,$150.00,2,8,2022-10-30,0,1,233,5
6.90152E+17,Spacious room. Near skytrain station.,171137039,Van,49.25183,-123.0507,Private room,$60.00,1,24,2023-02-26,2,3,5,4.71
6.9017E+17,Cozy Bedroom in Vancouver,244855688,Tony,49.23407,-123.06335,Private room,$65.00,30,0,,0,9,365,
6.9017E+17,Opulence and Views,12368871,Ricarda,49.27388,-123.12861,Entire home/apt,$160.00,2,19,2023-02-26,3,1,39,4.95
6.9048E+17,Vancouver Charm: 2-Bedroom Haven Near Attractions,474334954,Kelly,49.28411,-123.06807,Entire home/apt,$207.00,1,14,2023-03-13,3,1,325,4.93
6.90596E+17,One BR Laneway House Looking for Short-term Tenant,38027877,Otis,49.2559229,-123.1210655,Entire home/apt,$160.00,365,0,,0,1,365,
6.90611E+17,1 BDR&1Bath | AC | Free WiFi&Parking | City View,474374688,Paul,49.28046,-123.10816,Entire home/apt,$125.00,30,0,,0,2,0,
6.90758E+17,A Furnished large Bedroom.,53852375,Rayan,49.2911436,-123.130121,Private room,$110.00,3,1,2023-02-18,1,1,347,1
6.90792E+17,COZY 2 BEDROOM APARTMENT,473387640,Vancity,49.27862,-123.11925,Private room,$350.00,15,2,2022-09-30,0,2,0,3
6.90794E+17,Beachside New Downtown 2 Bdrm Condo w/ Pool + Gym,174244180,Michelle,49.27604039,-123.1334279,Entire home/apt,$450.00,5,9,2023-01-09,0,1,107,5
6.91253E+17,Private room in Vancouver,407599045,Hamidreza,49.27775,-123.13106,Entire home/apt,$60.00,90,0,,0,1,365,
6.91255E+17,Beautiful 2BDR Home 5 Min Drive To Kitsilano Beach,430233684,Nour,49.26137,-123.14703,Entire home/apt,$256.00,3,16,2023-02-19,1,5,150,4.81
6.91381E+17,"Stunning Lux 2-Level Penthouse, Patios, Hot Tub",168660501,Scott,49.27868,-123.10825,Entire home/apt,$424.00,2,21,2023-03-10,6,1,169,4.9
6.91436E+17,One Bedroom Downtown Water view,43053220,Noah,49.28552904,-123.1086685,Entire home/apt,$137.00,180,0,,0,1,347,
6.91516E+17,Charming 1 Bedroom suite close to Trout Lake !,74124881,Anand,49.25436,-123.07407,Entire home/apt,$72.00,30,1,2022-09-30,0,1,223,5
6.91525E+17,"1bed 2stops to DT, mins walk to station, parking-c",474586026,David,49.25916,-123.10919,Entire home/apt,$170.00,30,2,2023-02-26,1,9,340,5
6.9155E+17,Minutes walk to City hall station. 2 stops to DT,474586026,David,49.2596079,-123.1102483,Entire home/apt,$144.00,30,4,2023-02-11,0,9,281,4
6.91612E+17,Cheerful 1-Bedroom with Free Parking,244855688,Tony,49.23429,-123.06165,Private room,$65.00,30,1,2022-11-16,0,9,347,5
6.91716E+17,Bright and Spacious 1 Bedroom,244855688,Tony,49.23357,-123.06357,Private room,$65.00,30,0,,0,9,365,
6.91733E+17,Clean 1-Bedroom in Vancouver,244855688,Tony,49.234,-123.06169,Private room,$65.00,30,1,2022-11-01,0,9,320,5
6.91764E+17,Relaxing One Bedroom in Vancouver,244855688,Tony,49.23408,-123.06201,Private room,$65.00,30,2,2022-11-02,0,9,365,4.5
6.9191E+17,Most Desirable Location Amazing View + A/C & Pool,474664182,Mario,49.27561,-123.13032,Entire home/apt,$200.00,30,3,2023-01-31,0,1,150,5
6.91996E+17,Family guest suite in Marpole,78974237,Danni,49.21665,-123.13265,Entire home/apt,$100.00,2,2,2022-12-06,0,1,161,5
6.92019E+17,Oak ridge mall inn,340062661,Rose,49.23047,-123.11447,Entire home/apt,$531.00,1,17,2023-03-13,4,1,144,4.59
6.92281E+17,Top Floor Room Close2 bus UBC/YVR/Langara,410010562,Sweetome,49.2287,-123.16146,Private room,$55.00,30,0,,0,9,140,
6.9262E+17,Stylish Yaletown Perfect Location,447094701,Emma,49.27428,-123.12665,Entire home/apt,$119.00,90,0,,0,4,206,
6.92708E+17,Entire and Cozy 2BDR 2BA Home in Kitsilano,333426323,Jessica,49.25631,-123.15772,Entire home/apt,$118.00,1,2,2023-01-26,0,14,348,5
6.92733E+17,Cheerful 5-bedroom Duplex in Vancouver,333426323,Jessica,49.24358,-123.05691,Entire home/apt,$310.00,1,6,2022-11-14,0,14,341,4.17
6.93035E+17,Stylish Beach 2 bedroom apartment,95217850,Mauricio,49.2751253,-123.1328623,Entire home/apt,$167.00,90,0,,0,33,164,
6.93171E+17,"Bright, Modern 1.5br Condo, Sleeps 5 + Pool/AC/Gym",293583929,Steve,49.2796404,-123.1088566,Entire home/apt,$190.00,3,18,2023-02-27,2,28,63,4.94
6.93514E+17,"Upscale, Heart of Downtown 1 bdrm + Study + Den",412204980,Aaron,49.28024,-123.11693,Entire home/apt,$165.00,28,3,2023-01-04,0,2,103,5
6.93551E+17,Entire Suite Clean 1 Bdm 15 min Downtown Free Park,83649788,Austin,49.21587,-123.12689,Entire home/apt,$90.00,30,1,2022-12-31,0,5,243,5
6.93552E+17,Comfy and Cute 3 bedroom home in Kitsilano,321330654,Sandeep,49.2588,-123.15313,Entire home/apt,$300.00,29,0,,0,4,260,
6.93702E+17,New/spacious suite in Vancouver west area near UBC,120482634,Karen,49.2620524,-123.1963987,Entire home/apt,$105.00,2,26,2023-03-06,4,1,58,4.81
6.93744E+17,The Lovely View - Sauna | Pool | HotTub | FreePKG,471044754,Scarlett,49.27918,-123.1085,Entire home/apt,$292.00,1,5,2023-03-05,3,7,264,5
6.93797E+17,Top floor Condo,222650093,Giuliano,49.27671201,-123.1271659,Entire home/apt,$164.00,3,6,2023-02-20,1,1,80,4.83
6.94025E+17,Rooftop Penthouse with 806 sq ft deck,114256830,Kristi,49.2055513,-123.0304607,Entire home/apt,$119.00,30,0,,0,1,331,
6.94114E+17,Stunning 1-bedroom furnished gastown apartment,414000806,Jasmine,49.28536,-123.10756,Entire home/apt,$185.00,90,0,,0,1,358,
6.94175E+17,Stylish 1BD Coal Harbour Getaway!,475153788,Tara,49.28642,-123.12405,Entire home/apt,$170.00,2,21,2023-03-11,7,1,55,4.86
6.94214E+17,3 Private room convenience to downtown,215026365,Cora,49.25312,-123.09048,Private room,$62.00,1,8,2023-02-12,1,15,363,4.63
6.94219E+17,Comfortable room with private living room,475169054,??????,49.248777,-123.1816073,Private room,$106.00,1,6,2023-03-03,1,8,166,4.83
6.94275E+17,"My Vancouver Special - Bright 3 bed, top floor",475184293,Kerry,49.25615,-123.0673,Entire home/apt,$195.00,2,8,2023-02-28,1,1,98,5
6.94319E+17,Six minutes to Rupert station,115221831,Jun,49.26529,-123.03594,Private room,$135.00,3,0,,0,1,365,
6.94391E+17,Luxury 2 bed +2.5 bath Townhouse DNTN Vancouver,280987003,Zahra,49.2744995,-123.1278499,Entire home/apt,$290.00,1,15,2023-03-03,5,1,212,4.93
6.944E+17,New & Luxe Main St Mount Pleasant Vancouver Suite,246891053,Fern,49.25551,-123.10429,Entire home/apt,$150.00,30,3,2023-02-21,1,3,111,5
6.94458E+17,Beautiful loft with terrace in Gastown,24238143,Evan,49.28314502,-123.0997531,Entire home/apt,$178.00,30,0,,0,1,48,
6.94507E+17,6 minutes to Rupert station,7499204,Aihui,49.26352,-123.03418,Private room,$272.00,3,0,,0,1,365,
6.94796E+17,LOVELY TWO BEDROOM CONDO WITH DREAMY FACILITIES,448528689,Mah,49.27568,-123.11325,Entire home/apt,$180.00,30,2,2023-01-15,0,1,69,5
6.94857E+17,Lovely Bachelor Near Sunset Beach,19863362,Dushan,49.28038,-123.13449,Entire home/apt,$110.00,30,2,2023-02-01,0,1,315,5
6.94875E+17,M- private room convenience to downtown Vancouver,215026365,Cora,49.25481,-123.09012,Private room,$73.00,1,1,2022-08-29,0,15,359,1
6.94891E+17,Small unit-1,215026365,Cora,49.25484,-123.08987,Entire home/apt,$68.00,1,3,2023-01-16,0,15,360,3.33
6.95048E+17,Contemporary apt in Character Mt. Pleasant bldg,6970028,Tsz-Yu,49.26511,-123.10141,Entire home/apt,$185.00,1,0,,0,1,316,
6.95144E+17,"DT Condo+Parking 5-8min to Skytrain,Arena,BCPlace",368186298,Mercedes,49.27615442,-123.1005925,Entire home/apt,$105.00,1,68,2023-03-10,11,1,114,4.74
6.95197E+17,Queen bed with walk in closet and private bathroom,474413878,Lorretta,49.23561,-123.08572,Private room,$150.00,3,1,2022-08-30,0,3,179,5
6.95231E+17,"Deluxe Single House, 3 Bedrooms, Gourmet Kitchen",474413878,Lorretta,49.23447,-123.08706,Entire home/apt,$680.00,2,0,,0,3,179,
6.95241E+17,Beautiful Dunbar guest suite close to UBC,88508513,Jasmine,49.2554,-123.1908,Entire home/apt,$211.00,2,10,2023-03-08,3,1,119,5
6.95504E+17,The Studio Cellar Suite,459751908,Stan,49.2369961,-123.0710575,Entire home/apt,$130.00,2,2,2023-03-12,2,2,64,5
6.95572E+17,Vancouver Private Suite near YVR/UBC/Skytrain,472258159,Lei,49.21309,-123.12802,Entire home/apt,$114.00,1,34,2023-03-06,2,1,343,4.88
6.95623E+17,1BR Stunning view in DT Gastown,475491376,Brooks,49.28185,-123.10527,Entire home/apt,$116.00,7,14,2023-03-08,2,1,278,4.64
6.95795E+17,Modern 1 BR + den with parking,1300434,Yalda,49.27933,-123.1276,Entire home/apt,$250.00,2,27,2023-01-18,0,1,103,4.85
6.95924E+17,Adorable 2-bedroom with free parking on premises,13872643,Davis,49.231,-123.02571,Entire home/apt,$150.00,2,20,2023-01-17,0,2,0,4.95
6.96344E+17,Entire 1bed&1bath Coal Harbour,263150152,Maz,49.28988,-123.12518,Entire home/apt,$138.00,4,2,2022-09-25,0,6,348,3
6.96353E+17,Vancouver House Flexible stays 718 (+30 days),378134107,Sean,49.274923,-123.1311711,Entire home/apt,$120.00,30,2,2022-12-03,0,35,70,4.5
6.96359E+17,Vancouver House Flexible stays 318 (+30 days),378134107,Sean,49.27554,-123.13015,Entire home/apt,$95.00,30,2,2023-02-10,0,35,56,5
6.96383E+17,Vancouver House Flexible stays 708 (+30 days),378134107,Sean,49.274923,-123.1311711,Entire home/apt,$120.00,30,0,,0,35,50,
6.96431E+17,[30Days+] Zodiac Palace Yaletown 1BD#11,346562402,Zodiac,49.27408,-123.1163,Entire home/apt,$139.00,30,0,,0,35,39,
6.96702E+17,Comfortable Single bed with en-suite,474413878,Lorretta,49.2364,-123.08744,Private room,$120.00,3,2,2022-09-15,0,3,365,5
6.96756E+17,"City Central: Stylish 1br, Great Tech, Modern/Cozy",293583929,Steve,49.2814341,-123.1251497,Entire home/apt,$300.00,3,10,2023-01-25,0,28,23,5
6.97292E+17,Top Floor UBC/Langara w/desk walk to bus stop,410010562,Sweetome,49.22696,-123.16006,Private room,$70.00,30,0,,0,9,222,
6.97317E+17,Fancy TopFloor room Close2 UBC/YVR walk to busstop,410010562,Sweetome,49.22767,-123.15979,Private room,$65.00,30,0,,0,9,140,
6.97336E+17,Quiet room Close2UBC/YVR w/ desk/sofa walk to bus,410010562,Sweetome,49.2273,-123.16012,Private room,$70.00,30,0,,0,9,252,
6.97377E+17,downtown Lovely 1br w/pool & 1 parking,475857706,Tom,49.2792813,-123.1065474,Entire home/apt,$142.00,1,11,2023-02-22,2,1,72,4.64
6.97475E+17,Vancouver Cozy one bedroom,244855688,Tony,49.23422,-123.0622,Entire home/apt,$75.00,30,1,2022-09-29,0,9,365,5
6.97709E+17,1- Bedroom - Steps to the beach,56294317,Gavin,49.27132,-123.17972,Entire home/apt,$154.00,1,13,2023-03-04,3,1,11,4.85
6.97925E+17,Half Basement with shared bathroom close2UBC/YVR,410010562,Sweetome,49.22769,-123.1616,Private room,$63.00,30,0,,0,9,270,
6.97926E+17,Room2 ???????€??????????190??????????????????,475965908,May,49.2312,-123.1629,Private room,$109.00,1,3,2022-12-25,0,4,26,5
6.97927E+17,Mount Pleasant Studio w Patio,84766143,Kevin,49.26511,-123.08499,Entire home/apt,$90.00,29,1,2022-10-01,0,1,19,5
6.97937E+17,1 Private bedroom w/ shared bath close to UBC bus,410010562,Sweetome,49.22907,-123.16045,Private room,$60.00,30,0,,0,9,140,
6.98081E+17,Charming Classic Kitsilano Renovated Beach Home.,180247221,Richard,49.26742,-123.18105,Entire home/apt,$231.00,2,9,2023-02-22,4,1,265,4.67
6.98124E+17,*Best choice in downtown-5 Stars * -4,70137,Kai,49.28181,-123.13104,Private room,$75.00,30,1,2022-11-28,0,4,164,5
6.98202E+17,Modern 2BDR Commercial Drive Townhouse,270702,Sean,49.26926,-123.07456,Entire home/apt,$163.00,4,17,2023-03-11,2,2,105,4.82
6.98212E+17,Vancouver clean one bedroom,244855688,Tony,49.23412,-123.06218,Private room,$75.00,30,1,2022-10-01,0,9,365,5
6.98531E+17,Lovely 1 BR near Vancouver?€?s charming Main Street,291641262,Helen,49.2534866,-123.1015492,Entire home/apt,$120.00,7,6,2023-02-27,1,1,195,5
6.98751E+17,"Full Condo w/Pool, Hot tub & Gym DT Vancouver",30617626,Charles,49.27874281,-123.1073346,Entire home/apt,$265.00,2,42,2023-03-08,9,1,192,4.98
6.98787E+17,"Top Floor, Bright and Clean Home Away from Home",152191479,Ky,49.25827396,-123.1544837,Private room,$169.00,3,0,,0,1,133,
6.98797E+17,Executive Penthouse With an Astonishing View,15538567,Milly,49.27921,-123.10876,Entire home/apt,$145.00,30,0,,0,3,0,
6.98851E+17,Clean Private room#1  in 3 bdm Apt Vancouver,83649788,Austin,49.2088,-123.13553,Private room,$45.00,30,1,2022-12-05,0,5,132,4
6.98961E+17,Heart of Downtown Restored Heritage Home,17278815,Michelle,49.2814,-123.1296,Entire home/apt,$272.00,1,19,2023-02-19,1,1,149,4.84
6.99162E+17,Free Parking/King Bed/Fireplace/Designer/300 Wi-Fi,431610270,Jeff,49.22894,-123.07835,Entire home/apt,$69.00,2,32,2023-03-03,2,6,44,4.69
6.99473E+17,Lovely one bedroom near science world,66251094,Larisa,49.2687,-123.0989,Entire home/apt,$150.00,15,0,,0,1,164,
6.99519E+17,"2 Bed, 2 Bath Luxury condo, heart of the city",4567230,Julia,49.27882,-123.1308,Entire home/apt,$300.00,30,0,,0,1,365,
6.99611E+17,Clean 1 bdm w free park near YVR 15 min downtown,83649788,Austin,49.20667,-123.13561,Entire home/apt,$85.00,30,2,2023-02-14,1,5,150,4.5
6.99615E+17,Clean private room#2 in 3 bdm Apt Vancouver,83649788,Austin,49.20659,-123.13618,Private room,$48.00,30,2,2023-01-01,0,5,161,5
6.99633E+17,Clean private room#3 in 3 bdm Apt Vancouver,83649788,Austin,49.20662,-123.13646,Private room,$45.00,30,2,2022-12-30,0,5,160,5
7.00001E+17,Millennial Boho: Designer Studio Suite!,476405457,Paul And Brie,49.25877,-123.09331,Entire home/apt,$154.00,30,1,2022-10-15,0,3,122,5
7.00003E+17,Peaches 'n' Dreams: Lovely Studio Suite,476405457,Paul And Brie,49.26039,-123.09304,Entire home/apt,$71.00,30,3,2022-12-17,0,3,122,4.67
7.00175E+17,Cozy & central 2-bedroom/2 Bath condo,476446650,Kirsten,49.2653563,-123.0997028,Entire home/apt,$300.00,2,12,2023-03-03,1,1,43,5
7.0036E+17,"Modern, Stylish 2br Condo - Sleeps 5+Pool/Gym/More",293583929,Steve,49.2789066,-123.1079972,Entire home/apt,$189.00,3,17,2023-03-06,4,28,109,4.88
7.00742E+17,Cozy suite in Point Grey Vancouver BC,476458750,Lucy,49.26105,-123.18639,Entire home/apt,$297.00,1,10,2023-02-26,1,1,328,4.9
7.00805E+17,Vancouver House Flexible stays 319 (+30 days),378134107,Sean,49.27396,-123.13187,Entire home/apt,$95.00,30,1,2022-12-17,0,35,90,5
7.00884E+17,"2bed 2stops to DT,mins walk to station, Parking(a)",474586026,David,49.25922,-123.10925,Entire home/apt,$220.00,30,0,,0,9,320,
7.01357E+17,Beautiful 1 Bedroom with Ensuite Bathroom,473120248,Indu,49.24961,-123.09073,Private room,$149.00,1,4,2022-10-24,0,1,90,4.75
7.01503E+17,One Burrard Luxurious Studio Downtown Vancouver,460089495,Peter,49.2780462,-123.1303366,Entire home/apt,$110.00,30,1,2022-11-30,0,5,280,1
7.01518E+17,1 Brand New Luxury Studio in the Heart of Downtown,460089495,Peter,49.27707,-123.1309,Entire home/apt,$101.00,30,2,2023-03-01,1,5,232,3
7.01543E+17,Prime Luxury 2bdrm Gorgeous Patio w/OceanView,267921588,Jacob,49.27514,-123.13356,Entire home/apt,$268.00,30,11,2022-12-19,0,1,148,4.82
7.0175E+17,Cheerful space with free street parking!,57950587,Shalu,49.24622,-123.04996,Entire home/apt,$90.00,2,9,2023-02-01,0,1,229,4.78
7.02079E+17,Gastown - Two Bedroom with Amazing Views,227662329,Jordan,49.28344,-123.10905,Entire home/apt,$99.00,90,2,2022-11-18,0,102,179,5
7.02158E+17,Loft in Downtown Vancouver,340775751,Gustavo Adolfo,49.27816,-123.12116,Entire home/apt,$319.00,2,0,,0,1,365,
7.02164E+17,"English Tudor Home, Elite Victorian neighbourhood",52219794,Arielle,49.22009,-123.14796,Entire home/apt,$115.00,2,8,2023-02-03,0,1,116,5
7.02213E+17,Centrally located suite in Vancouver,12709846,David,49.23082658,-123.0688433,Entire home/apt,$143.00,3,16,2023-02-10,0,3,339,4.88
7.02366E+17,Entire Penthouse Floor with Views | Decks,73852763,Iman,49.27662738,-123.1344736,Entire home/apt,"$1,786.00",2,1,2022-11-13,0,3,163,5
7.02369E+17,Capricorn Palace Yaletown 2Bedroom???2bathroom #2,346562402,Zodiac,49.27427,-123.11611,Entire home/apt,$180.00,30,0,,0,35,74,
7.02433E+17,Modern 2 bedroom home in Vancouver central,476849812,Tony,49.22522,-123.06815,Entire home/apt,$240.00,1,5,2023-02-11,0,2,174,5
7.0257E+17,Cozy 2-bedrooms suite- 2mins walk to skytrain,476908780,David,49.24495,-123.04463,Entire home/apt,$130.00,30,10,2022-11-01,0,1,17,4.6
7.02876E+17,Cedar Cottage 2BR Garden Suite with Sauna,55209527,Ilkka,49.25286,-123.08731,Entire home/apt,$256.00,3,19,2023-03-05,5,1,105,5
7.03168E+17,"1 bed 2 stops to DT, mins walk to station (b)",474586026,David,49.26051,-123.11124,Entire home/apt,$133.00,30,1,2023-02-01,0,9,333,5
7.03179E+17,Entire Guesthouse near Skytrain + Free Parking,73868299,Andi,49.25146,-123.0503,Entire home/apt,$179.00,2,19,2023-03-12,4,1,108,4.95
7.03191E+17,"2bed 2stops to DT, mins walk to station, Parking d",474586026,David,49.25989,-123.10937,Entire home/apt,$230.00,30,2,2023-02-13,1,9,287,5
7.0321E+17,"1bed 2stops to DT, mins walk to station, Parking e",474586026,David,49.26037,-123.11118,Entire home/apt,$186.00,30,3,2023-01-31,0,9,333,5
7.03481E+17,Cheerful studio with free parking,188209109,Haidy,49.2266631,-123.1132735,Private room,$50.00,30,2,2022-12-23,0,9,293,5
7.03538E+17,"2 Beds 2 Baths Condo with pool, gym, hot tub",444526436,Alex,49.27979,-123.1168,Entire home/apt,$293.00,31,2,2022-12-02,0,1,261,5
7.03585E+17,Spacious living room 2BDR Basement,349804247,Elvan,49.22399056,-123.1499033,Private room,$90.00,1,3,2023-03-13,2,41,164,4.67
7.03599E+17,"3bed 2stops to DT,mins walk to station 2 Parking C",474586026,David,49.2598,-123.10894,Entire home/apt,$190.00,30,1,2023-01-24,0,9,303,5
7.03629E+17,"1bed, 2stops to DT,mins walk to station, parking 2",474586026,David,49.25949,-123.10944,Entire home/apt,$177.00,30,0,,0,9,287,
7.03863E+17,Brand New Luxury-City View -AC-Heated Floor,431610270,Jeff,49.28004,-123.1302,Entire home/apt,$175.00,5,23,2023-03-03,4,6,49,5
7.04266E+17,Lovely Loft in the heart of Downtown Vancouver,53236161,John,49.28014,-123.12195,Entire home/apt,$214.00,2,32,2023-03-06,6,1,140,5
7.04314E+17,Lovely one bedroom apartment in Olympic Village,50863116,Tyler,49.26905133,-123.1010794,Entire home/apt,$205.00,3,9,2022-10-16,0,1,9,5
7.04326E+17,Top landlady,477260698,Yp,49.23958,-123.03123,Entire home/apt,$300.00,60,0,,0,2,364,
7.04333E+17,Lovely 2BD condo with amazing views + free parking,122867210,Colin,49.28109754,-123.0827237,Entire home/apt,$145.00,2,24,2023-02-22,2,1,133,4.92
7.04425E+17,Downtown Water & Stadium View: Free Parking & Pool,131682011,Jill,49.27994,-123.10857,Entire home/apt,$179.00,1,28,2023-03-05,5,4,78,4.93
7.04487E+17,Style Basement (pri bath & exit) nr bus stop airpt,379700765,Lung,49.212925,-123.138268,Private room,$79.00,1,65,2023-03-09,14,1,313,4.85
7.04668E+17,Stylish Stay in Vibrant Commercial Dr,12463033,Janine,49.26767,-123.06157,Entire home/apt,$140.00,30,0,,0,1,222,
7.04948E+17,Exclusive & Stylish: 1 Bd Apt in DT w/Pool & Gym,477385710,Heidi,49.27382,-123.11545,Entire home/apt,$146.00,90,0,,0,1,340,
7.05065E+17,Perfectly Located Spacious 1-br condo by Main St.,227662329,Jordan,49.26108,-123.1027,Entire home/apt,$90.00,30,1,2023-01-06,0,102,332,5
7.05151E+17,Vancouver cheerful house Close to Airport/UBC/DT,477438705,Haipeng,49.22853,-123.13437,Entire home/apt,$369.00,2,20,2023-02-26,1,1,92,4.95
7.05379E+17,Modern & Centrally Located 1bdr with A/C & Parking,465973401,Boleslaw,49.27962,-123.13028,Entire home/apt,$191.00,1,18,2023-02-23,2,1,49,5
